mut_id	depth1	S1	depth2	S2	depth3	S3	depth4	S4	depth5	S5	depth6	S6	depth7	S7	depth8	S8	depth9	S9	depth10	S10	depth11	S11	depth12	S12	depth13	S13	depth14	S14	depth15	S15	depth16	S16	depth17	S17	depth18	S18	depth19	S19	depth20	S20	depth21	S21	depth22	S22	depth23	S23	depth24	S24	
-96	162	0.5123456790123457	79	0.4810126582278481	22	0.45454545454545453	138	0.43478260869565216	78	0.6025641025641025	70	0.6142857142857143	105	0.49523809523809526	121	0.4462809917355372	189	0.5026455026455027	125	0.52	141	0.5106382978723404	183	0.5355191256830601	86	0.5465116279069767	141	0.44680851063829785	105	0.47619047619047616	90	0.4888888888888889	36	0.4166666666666667	62	0.6129032258064516	49	0.46938775510204084	81	0.4567901234567901	93	0.5268817204301075	18	0.3888888888888889	79	0.4810126582278481	68	0.6176470588235294	
-97	65	0.46153846153846156	73	0.5205479452054794	147	0.5578231292517006	204	0.5098039215686274	34	0.4117647058823529	28	0.6071428571428571	95	0.5263157894736842	135	0.5777777777777777	226	0.5088495575221239	241	0.47717842323651455	29	0.5172413793103449	46	0.5434782608695652	287	0.5609756097560976	125	0.52	29	0.5517241379310345	131	0.5267175572519084	36	0.6111111111111112	179	0.441340782122905	79	0.5443037974683544	86	0.5232558139534884	28	0.6071428571428571	147	0.4965986394557823	256	0.46484375	99	0.5151515151515151	
-98	202	0.5297029702970297	83	0.5060240963855421	58	0.5172413793103449	96	0.5416666666666666	110	0.4818181818181818	137	0.46715328467153283	90	0.5111111111111111	98	0.5510204081632653	67	0.5522388059701493	144	0.4513888888888889	76	0.5131578947368421	109	0.3669724770642202	35	0.5428571428571428	173	0.5028901734104047	126	0.4603174603174603	34	0.5588235294117647	108	0.49074074074074076	87	0.4482758620689655	38	0.4473684210526316	85	0.36470588235294116	121	0.5867768595041323	88	0.4659090909090909	93	0.5913978494623656	78	0.5384615384615384	
-99	21	0.5238095238095238	102	0.5392156862745098	97	0.4845360824742268	87	0.41379310344827586	160	0.41875	209	0.4688995215311005	192	0.4947916666666667	154	0.4805194805194805	85	0.3764705882352941	107	0.5327102803738317	98	0.5204081632653061	233	0.47639484978540775	250	0.544	191	0.46596858638743455	95	0.42105263157894735	136	0.5588235294117647	208	0.5625	40	0.45	37	0.5405405405405406	137	0.4306569343065693	99	0.5555555555555556	120	0.49166666666666664	39	0.46153846153846156	24	0.5833333333333334	
-100	21	0.2857142857142857	129	0.46511627906976744	108	0.5833333333333334	202	0.45544554455445546	129	0.5658914728682171	215	0.5209302325581395	79	0.5443037974683544	17	0.5882352941176471	126	0.4365079365079365	87	0.367816091954023	158	0.5189873417721519	103	0.49514563106796117	18	0.3333333333333333	61	0.5737704918032787	102	0.49019607843137253	100	0.5	266	0.5263157894736842	52	0.4423076923076923	25	0.6	43	0.4883720930232558	112	0.5089285714285714	84	0.5714285714285714	124	0.5483870967741935	68	0.5588235294117647	
-101	253	0.5138339920948617	100	0.46	65	0.46153846153846156	93	0.46236559139784944	59	0.4915254237288136	227	0.4713656387665198	78	0.5256410256410257	98	0.6122448979591837	126	0.4523809523809524	103	0.5339805825242718	49	0.5306122448979592	77	0.5454545454545454	121	0.5454545454545454	95	0.5578947368421052	105	0.47619047619047616	53	0.5094339622641509	139	0.5539568345323741	93	0.4731182795698925	143	0.5594405594405595	75	0.5733333333333334	162	0.5061728395061729	57	0.47368421052631576	48	0.5208333333333334	68	0.45588235294117646	
-102	104	0.4807692307692308	63	0.5238095238095238	275	0.5927272727272728	83	0.5301204819277109	95	0.5578947368421052	117	0.49572649572649574	41	0.5609756097560976	30	0.6	127	0.5039370078740157	42	0.4523809523809524	27	0.5555555555555556	76	0.40789473684210525	45	0.5555555555555556	35	0.4857142857142857	136	0.4852941176470588	179	0.553072625698324	53	0.5283018867924528	98	0.41836734693877553	99	0.45454545454545453	42	0.5238095238095238	135	0.4962962962962963	156	0.4551282051282051	45	0.5333333333333333	74	0.4864864864864865	
-103	221	0.5339366515837104	31	0.45161290322580644	17	0.4117647058823529	166	0.46987951807228917	25	0.4	30	0.5	46	0.41304347826086957	110	0.4818181818181818	49	0.6326530612244898	16	0.625	116	0.4827586206896552	53	0.5094339622641509	496	0.4838709677419355	221	0.5203619909502263	76	0.5131578947368421	175	0.49714285714285716	83	0.5180722891566265	45	0.5111111111111111	204	0.46078431372549017	64	0.578125	151	0.48344370860927155	50	0.48	50	0.58	293	0.49829351535836175	
-104	103	0.5242718446601942	17	0.23529411764705882	405	0.5382716049382716	83	0.5180722891566265	303	0.5214521452145214	157	0.4968152866242038	166	0.4457831325301205	106	0.4716981132075472	53	0.49056603773584906	114	0.41228070175438597	58	0.5689655172413793	176	0.5340909090909091	33	0.6363636363636364	30	0.4666666666666667	398	0.507537688442211	69	0.4492753623188406	74	0.4189189189189189	59	0.4576271186440678	37	0.5675675675675675	39	0.358974358974359	168	0.47619047619047616	27	0.6296296296296297	78	0.5384615384615384	51	0.5294117647058824	
-105	113	0.4690265486725664	69	0.4927536231884058	19	0.42105263157894735	144	0.5	15	0.5333333333333333	67	0.4626865671641791	16	0.625	116	0.49137931034482757	39	0.6153846153846154	120	0.5	94	0.5212765957446809	123	0.4959349593495935	125	0.552	82	0.4634146341463415	18	0.3888888888888889	201	0.4925373134328358	167	0.47904191616766467	158	0.5	185	0.5675675675675675	215	0.4418604651162791	156	0.5064102564102564	91	0.46153846153846156	45	0.4888888888888889	305	0.5081967213114754	
-106	68	0.5588235294117647	57	0.43859649122807015	116	0.5086206896551724	135	0.5037037037037037	131	0.4580152671755725	231	0.5151515151515151	67	0.5223880597014925	82	0.3902439024390244	86	0.47674418604651164	152	0.45394736842105265	220	0.5	19	0.631578947368421	177	0.4858757062146893	60	0.43333333333333335	29	0.6206896551724138	98	0.46938775510204084	50	0.62	137	0.5109489051094891	71	0.4507042253521127	145	0.5241379310344828	203	0.4876847290640394	157	0.5477707006369427	173	0.4682080924855491	77	0.5714285714285714	
-107	101	0.5247524752475248	165	0.47878787878787876	31	0.3548387096774194	247	0.46153846153846156	160	0.49375	77	0.4025974025974026	23	0.391304347826087	69	0.43478260869565216	87	0.5632183908045977	44	0.4772727272727273	25	0.6	225	0.5066666666666667	114	0.4824561403508772	90	0.4777777777777778	16	0.5	160	0.5375	177	0.4745762711864407	135	0.5185185185185185	111	0.4864864864864865	42	0.5476190476190477	206	0.47572815533980584	23	0.6086956521739131	70	0.5	19	0.42105263157894735	
-108	153	0.4444444444444444	97	0.4948453608247423	165	0.47878787878787876	120	0.4166666666666667	36	0.5	154	0.512987012987013	35	0.4857142857142857	247	0.5101214574898786	64	0.515625	83	0.5301204819277109	50	0.44	57	0.49122807017543857	115	0.5565217391304348	47	0.3617021276595745	154	0.5324675324675324	194	0.4742268041237113	19	0.42105263157894735	48	0.4583333333333333	83	0.5421686746987951	57	0.5087719298245614	50	0.44	96	0.5	284	0.4859154929577465	133	0.48120300751879697	
-109	168	0.5476190476190477	124	0.4838709677419355	72	0.4027777777777778	42	0.35714285714285715	63	0.5079365079365079	41	0.5609756097560976	96	0.46875	51	0.5490196078431373	109	0.5412844036697247	84	0.5476190476190477	53	0.5660377358490566	86	0.4883720930232558	224	0.5089285714285714	127	0.5196850393700787	48	0.4583333333333333	130	0.5538461538461539	55	0.5636363636363636	54	0.5555555555555556	177	0.4971751412429379	30	0.4666666666666667	83	0.42168674698795183	55	0.509090909090909	74	0.5405405405405406	253	0.44664031620553357	
-110	194	0.5103092783505154	154	0.44805194805194803	273	0.5384615384615384	95	0.47368421052631576	75	0.6	241	0.5145228215767634	69	0.4927536231884058	85	0.5058823529411764	51	0.35294117647058826	57	0.5087719298245614	233	0.44635193133047213	128	0.4765625	52	0.4423076923076923	67	0.5522388059701493	106	0.660377358490566	200	0.465	70	0.4142857142857143	129	0.4806201550387597	61	0.47540983606557374	272	0.5294117647058824	233	0.5021459227467812	33	0.5454545454545454	42	0.4523809523809524	31	0.3548387096774194	
-111	23	0.391304347826087	50	0.46	61	0.5573770491803278	51	0.49019607843137253	123	0.4634146341463415	129	0.5813953488372093	144	0.4930555555555556	34	0.35294117647058826	76	0.5789473684210527	203	0.4827586206896552	153	0.45751633986928103	64	0.515625	96	0.5208333333333334	84	0.36904761904761907	79	0.45569620253164556	35	0.6285714285714286	38	0.42105263157894735	28	0.5357142857142857	188	0.6117021276595744	64	0.46875	49	0.3877551020408163	44	0.6590909090909091	52	0.46153846153846156	96	0.5416666666666666	
-112	39	0.5897435897435898	96	0.5104166666666666	23	0.34782608695652173	40	0.55	67	0.4626865671641791	85	0.49411764705882355	25	0.4	127	0.5275590551181102	42	0.4523809523809524	67	0.5223880597014925	126	0.5238095238095238	100	0.5	263	0.4600760456273764	85	0.49411764705882355	69	0.37681159420289856	40	0.475	89	0.4606741573033708	90	0.4222222222222222	63	0.49206349206349204	64	0.40625	57	0.3684210526315789	164	0.5	45	0.6	465	0.5075268817204301	
-113	33	0.45454545454545453	73	0.3972602739726027	136	0.5955882352941176	24	0.4166666666666667	199	0.49246231155778897	264	0.5	140	0.4857142857142857	137	0.48905109489051096	217	0.47465437788018433	116	0.5344827586206896	54	0.4444444444444444	165	0.4666666666666667	47	0.5319148936170213	35	0.6571428571428571	46	0.5869565217391305	113	0.4778761061946903	183	0.45901639344262296	157	0.49044585987261147	80	0.4625	100	0.44	70	0.5142857142857142	49	0.46938775510204084	63	0.5079365079365079	264	0.45454545454545453	
-114	140	0.5285714285714286	65	0.47692307692307695	29	0.4827586206896552	46	0.6739130434782609	180	0.55	85	0.49411764705882355	42	0.5476190476190477	329	0.5319148936170213	79	0.5569620253164557	45	0.5333333333333333	91	0.5054945054945055	115	0.48695652173913045	50	0.4	139	0.4748201438848921	35	0.5142857142857142	95	0.47368421052631576	154	0.5	114	0.5175438596491229	145	0.5448275862068965	45	0.5111111111111111	103	0.47572815533980584	23	0.6086956521739131	47	0.46808510638297873	44	0.4772727272727273	
-115	51	0.37254901960784315	61	0.4918032786885246	122	0.5081967213114754	92	0.5217391304347826	78	0.44871794871794873	33	0.48484848484848486	178	0.5112359550561798	54	0.4444444444444444	102	0.5588235294117647	106	0.5	42	0.5238095238095238	145	0.4413793103448276	119	0.4369747899159664	61	0.4098360655737705	105	0.5333333333333333	41	0.5365853658536586	16	0.4375	56	0.5178571428571429	180	0.5388888888888889	168	0.4226190476190476	40	0.475	77	0.35064935064935066	234	0.48717948717948717	136	0.6102941176470589	
-116	132	0.5	136	0.49264705882352944	255	0.5137254901960784	52	0.5	62	0.5	39	0.41025641025641024	124	0.4596774193548387	80	0.475	353	0.5297450424929179	44	0.5681818181818182	92	0.532608695652174	132	0.4772727272727273	152	0.4342105263157895	49	0.42857142857142855	33	0.5151515151515151	127	0.5118110236220472	20	0.55	215	0.4790697674418605	117	0.47863247863247865	40	0.575	21	0.2857142857142857	55	0.5454545454545454	199	0.48743718592964824	75	0.48	
-117	92	0.5978260869565217	48	0.5416666666666666	81	0.48148148148148145	18	0.3333333333333333	35	0.6285714285714286	21	0.5714285714285714	23	0.391304347826087	40	0.6	228	0.4868421052631579	113	0.504424778761062	148	0.5	35	0.4857142857142857	61	0.45901639344262296	105	0.6190476190476191	236	0.5720338983050848	197	0.467005076142132	78	0.4230769230769231	158	0.5189873417721519	83	0.46987951807228917	149	0.4697986577181208	61	0.4098360655737705	210	0.4380952380952381	40	0.575	37	0.5135135135135135	
-118	138	0.4492753623188406	85	0.4470588235294118	277	0.5054151624548736	127	0.48031496062992124	106	0.4339622641509434	68	0.5147058823529411	31	0.45161290322580644	55	0.6	43	0.4883720930232558	108	0.5370370370370371	88	0.5909090909090909	90	0.45555555555555555	99	0.5151515151515151	137	0.5182481751824818	31	0.5483870967741935	27	0.4444444444444444	172	0.46511627906976744	132	0.5151515151515151	113	0.5132743362831859	75	0.49333333333333335	329	0.5197568389057751	37	0.4594594594594595	24	0.4583333333333333	37	0.4864864864864865	
-119	77	0.4675324675324675	41	0.5365853658536586	72	0.4027777777777778	192	0.4583333333333333	106	0.4716981132075472	238	0.5042016806722689	87	0.3793103448275862	16	0.375	144	0.625	26	0.46153846153846156	126	0.5793650793650794	31	0.6129032258064516	65	0.46153846153846156	96	0.3541666666666667	75	0.5466666666666666	116	0.5	126	0.5476190476190477	58	0.46551724137931033	44	0.4772727272727273	106	0.5	117	0.5470085470085471	170	0.4470588235294118	49	0.5918367346938775	94	0.5319148936170213	
-120	30	0.4	38	0.42105263157894735	37	0.40540540540540543	66	0.5454545454545454	53	0.49056603773584906	142	0.4647887323943662	25	0.52	39	0.6410256410256411	53	0.5660377358490566	38	0.5	24	0.4583333333333333	61	0.5409836065573771	75	0.48	64	0.5	259	0.4555984555984556	150	0.47333333333333333	69	0.43478260869565216	96	0.5	55	0.45454545454545453	121	0.5702479338842975	105	0.45714285714285713	52	0.46153846153846156	52	0.4423076923076923	123	0.5284552845528455	
-121	160	0.46875	41	0.5609756097560976	68	0.6176470588235294	24	0.7083333333333334	113	0.4690265486725664	91	0.4945054945054945	168	0.4523809523809524	57	0.40350877192982454	258	0.5	93	0.5161290322580645	67	0.4925373134328358	36	0.5	171	0.5263157894736842	181	0.5414364640883977	123	0.5528455284552846	92	0.5	54	0.46296296296296297	31	0.45161290322580644	98	0.4897959183673469	253	0.49407114624505927	97	0.4639175257731959	152	0.4934210526315789	46	0.5434782608695652	169	0.5562130177514792	
-122	130	0.4461538461538462	104	0.5480769230769231	189	0.5343915343915344	25	0.32	242	0.5371900826446281	71	0.43661971830985913	110	0.4727272727272727	54	0.5	304	0.48026315789473684	25	0.56	76	0.5394736842105263	210	0.49523809523809526	99	0.48484848484848486	17	0.4117647058823529	212	0.47641509433962265	230	0.5391304347826087	30	0.4666666666666667	37	0.6756756756756757	221	0.4298642533936652	307	0.4788273615635179	417	0.42685851318944845	93	0.44086021505376344	21	0.5238095238095238	31	0.5483870967741935	
-123	57	0.38596491228070173	74	0.5405405405405406	20	0.55	35	0.6	198	0.4696969696969697	42	0.47619047619047616	169	0.47928994082840237	60	0.5	53	0.49056603773584906	146	0.4794520547945205	254	0.5039370078740157	39	0.6410256410256411	32	0.4375	88	0.5340909090909091	77	0.5194805194805194	38	0.5526315789473685	48	0.5625	150	0.46	69	0.4782608695652174	21	0.47619047619047616	23	0.34782608695652173	145	0.5241379310344828	19	0.631578947368421	17	0.5294117647058824	
-124	93	0.5376344086021505	84	0.4166666666666667	42	0.5714285714285714	154	0.4025974025974026	45	0.5111111111111111	88	0.5681818181818182	88	0.5113636363636364	57	0.40350877192982454	220	0.4954545454545455	103	0.47572815533980584	45	0.3111111111111111	177	0.536723163841808	169	0.47337278106508873	127	0.5039370078740157	76	0.5263157894736842	211	0.5165876777251185	120	0.5083333333333333	74	0.527027027027027	140	0.4928571428571429	104	0.5096153846153846	29	0.5862068965517241	23	0.6956521739130435	56	0.5	32	0.59375	
-125	24	0.5	223	0.4439461883408072	26	0.5769230769230769	18	0.7222222222222222	119	0.48739495798319327	35	0.5714285714285714	95	0.5684210526315789	119	0.5294117647058824	29	0.41379310344827586	264	0.4696969696969697	40	0.5	65	0.49230769230769234	46	0.6304347826086957	113	0.4778761061946903	161	0.5279503105590062	228	0.5043859649122807	36	0.5	87	0.4942528735632184	66	0.4696969696969697	76	0.5526315789473685	123	0.5121951219512195	183	0.5245901639344263	58	0.46551724137931033	39	0.41025641025641024	
-126	42	0.5	126	0.46825396825396826	173	0.5260115606936416	16	0.5	73	0.5342465753424658	165	0.47878787878787876	118	0.5	114	0.4473684210526316	123	0.45528455284552843	262	0.5725190839694656	74	0.44594594594594594	29	0.5172413793103449	168	0.4642857142857143	117	0.5982905982905983	89	0.48314606741573035	99	0.5353535353535354	90	0.4777777777777778	153	0.47058823529411764	31	0.5483870967741935	133	0.42105263157894735	134	0.47761194029850745	150	0.4533333333333333	62	0.46774193548387094	96	0.4479166666666667	
-127	94	0.5106382978723404	72	0.4583333333333333	98	0.4897959183673469	75	0.48	44	0.6136363636363636	42	0.4523809523809524	100	0.43	103	0.49514563106796117	107	0.5046728971962616	53	0.5283018867924528	53	0.4339622641509434	167	0.49700598802395207	36	0.3888888888888889	81	0.5185185185185185	134	0.6119402985074627	25	0.4	159	0.4528301886792453	65	0.4461538461538462	176	0.5284090909090909	100	0.54	128	0.4765625	159	0.559748427672956	169	0.5325443786982249	44	0.6136363636363636	
-128	41	0.4634146341463415	30	0.4666666666666667	206	0.529126213592233	204	0.5	183	0.5136612021857924	197	0.45685279187817257	164	0.5121951219512195	73	0.4794520547945205	68	0.39705882352941174	171	0.4619883040935672	69	0.3333333333333333	193	0.5440414507772021	70	0.5714285714285714	48	0.4375	26	0.46153846153846156	175	0.4514285714285714	82	0.6219512195121951	135	0.4666666666666667	138	0.45652173913043476	72	0.3888888888888889	90	0.5444444444444444	41	0.4878048780487805	79	0.6075949367088608	127	0.4645669291338583	
-129	164	0.4634146341463415	146	0.5547945205479452	73	0.4520547945205479	355	0.49014084507042255	70	0.5142857142857142	83	0.4939759036144578	152	0.5	141	0.49645390070921985	241	0.47717842323651455	62	0.45161290322580644	71	0.6197183098591549	30	0.5666666666666667	89	0.5730337078651685	141	0.475177304964539	202	0.4801980198019802	121	0.49586776859504134	280	0.5142857142857142	118	0.5338983050847458	88	0.5340909090909091	101	0.40594059405940597	142	0.47183098591549294	132	0.553030303030303	293	0.5255972696245734	32	0.6875	
-130	76	0.5131578947368421	86	0.47674418604651164	60	0.6	172	0.5581395348837209	85	0.4235294117647059	73	0.4931506849315068	60	0.5166666666666667	46	0.5217391304347826	118	0.5169491525423728	79	0.45569620253164556	102	0.5588235294117647	180	0.4666666666666667	59	0.4915254237288136	161	0.45962732919254656	97	0.5360824742268041	99	0.42424242424242425	144	0.5	125	0.544	78	0.5897435897435898	182	0.489010989010989	95	0.4842105263157895	111	0.4594594594594595	71	0.4507042253521127	33	0.3939393939393939	
-131	57	0.3333333333333333	35	0.5142857142857142	81	0.5185185185185185	105	0.45714285714285713	88	0.5681818181818182	104	0.5288461538461539	148	0.4797297297297297	38	0.47368421052631576	88	0.4318181818181818	73	0.5068493150684932	72	0.5555555555555556	41	0.3170731707317073	30	0.5666666666666667	268	0.48507462686567165	75	0.49333333333333335	122	0.48360655737704916	102	0.5392156862745098	73	0.5068493150684932	91	0.5494505494505495	165	0.5212121212121212	128	0.4921875	36	0.5833333333333334	38	0.39473684210526316	69	0.463768115942029	
-132	182	0.47802197802197804	18	0.4444444444444444	179	0.5083798882681564	85	0.5411764705882353	80	0.4625	152	0.5657894736842105	75	0.5066666666666667	95	0.49473684210526314	143	0.4825174825174825	58	0.5862068965517241	191	0.4816753926701571	188	0.46808510638297873	62	0.5483870967741935	181	0.5193370165745856	93	0.5268817204301075	75	0.5866666666666667	58	0.5517241379310345	62	0.5	55	0.4909090909090909	309	0.49838187702265374	131	0.48854961832061067	91	0.5054945054945055	152	0.42105263157894735	211	0.5165876777251185	
-133	224	0.5178571428571429	36	0.6111111111111112	85	0.43529411764705883	54	0.48148148148148145	202	0.4603960396039604	188	0.5106382978723404	130	0.4846153846153846	51	0.6274509803921569	152	0.5526315789473685	60	0.4	33	0.3939393939393939	62	0.532258064516129	206	0.5631067961165048	115	0.4608695652173913	111	0.5135135135135135	142	0.5211267605633803	52	0.46153846153846156	96	0.5104166666666666	47	0.5319148936170213	30	0.6333333333333333	96	0.53125	111	0.4864864864864865	190	0.5157894736842106	173	0.5202312138728323	
-134	248	0.5080645161290323	22	0.3181818181818182	330	0.5666666666666667	90	0.4777777777777778	37	0.5945945945945946	77	0.5324675324675324	94	0.5106382978723404	19	0.47368421052631576	156	0.5192307692307693	143	0.4405594405594406	101	0.504950495049505	62	0.5161290322580645	64	0.609375	64	0.515625	109	0.46788990825688076	109	0.5412844036697247	58	0.46551724137931033	88	0.4659090909090909	90	0.5111111111111111	104	0.5769230769230769	207	0.5072463768115942	101	0.45544554455445546	55	0.4909090909090909	79	0.4936708860759494	
-135	42	0.5238095238095238	194	0.5412371134020618	181	0.4530386740331492	28	0.6071428571428571	158	0.5506329113924051	58	0.5862068965517241	95	0.6	182	0.5604395604395604	53	0.4339622641509434	21	0.5714285714285714	18	0.2777777777777778	93	0.3870967741935484	82	0.43902439024390244	157	0.4968152866242038	56	0.44642857142857145	256	0.48828125	17	0.5294117647058824	178	0.4550561797752809	57	0.5087719298245614	70	0.5571428571428572	110	0.4636363636363636	108	0.5092592592592593	85	0.5294117647058824	131	0.5038167938931297	
-136	126	0.5555555555555556	65	0.5538461538461539	260	0.4807692307692308	32	0.59375	35	0.5142857142857142	81	0.4567901234567901	193	0.5129533678756477	62	0.5645161290322581	123	0.5203252032520326	214	0.5420560747663551	48	0.5833333333333334	51	0.5294117647058824	100	0.51	42	0.6190476190476191	120	0.48333333333333334	136	0.4852941176470588	31	0.5161290322580645	39	0.46153846153846156	105	0.5428571428571428	194	0.4793814432989691	29	0.7586206896551724	144	0.4305555555555556	123	0.4959349593495935	102	0.5392156862745098	
-137	104	0.49038461538461536	205	0.5317073170731708	20	0.45	217	0.5299539170506913	333	0.5255255255255256	180	0.5555555555555556	175	0.46285714285714286	124	0.49193548387096775	73	0.3835616438356164	103	0.4854368932038835	52	0.4423076923076923	243	0.5020576131687243	95	0.49473684210526314	99	0.45454545454545453	31	0.5161290322580645	68	0.5	115	0.5826086956521739	127	0.5039370078740157	16	0.375	52	0.46153846153846156	60	0.48333333333333334	91	0.43956043956043955	127	0.4251968503937008	129	0.5348837209302325	
-138	141	0.48936170212765956	123	0.5284552845528455	37	0.4594594594594595	19	0.5789473684210527	94	0.48936170212765956	115	0.46956521739130436	94	0.48936170212765956	21	0.5238095238095238	33	0.5757575757575758	218	0.5	113	0.46017699115044247	116	0.5517241379310345	106	0.4528301886792453	83	0.43373493975903615	140	0.5928571428571429	400	0.5	64	0.5	265	0.44150943396226416	46	0.4782608695652174	113	0.5752212389380531	74	0.581081081081081	61	0.4262295081967213	30	0.5333333333333333	81	0.5061728395061729	
-139	82	0.524390243902439	93	0.4946236559139785	82	0.4878048780487805	98	0.5102040816326531	129	0.4883720930232558	60	0.55	68	0.5147058823529411	33	0.5151515151515151	135	0.5259259259259259	91	0.5054945054945055	265	0.5433962264150943	99	0.5656565656565656	46	0.4782608695652174	37	0.5945945945945946	26	0.38461538461538464	163	0.5337423312883436	69	0.4927536231884058	151	0.4768211920529801	27	0.5555555555555556	111	0.46846846846846846	116	0.5086206896551724	220	0.4409090909090909	33	0.45454545454545453	107	0.5420560747663551	
-140	69	0.4927536231884058	66	0.5606060606060606	62	0.43548387096774194	22	0.45454545454545453	261	0.49808429118773945	27	0.4444444444444444	74	0.44594594594594594	24	0.375	205	0.5024390243902439	24	0.5416666666666666	45	0.4222222222222222	59	0.4915254237288136	31	0.6129032258064516	20	0.6	86	0.5930232558139535	98	0.5	43	0.4418604651162791	281	0.49110320284697506	272	0.5073529411764706	123	0.3983739837398374	35	0.5714285714285714	118	0.4322033898305085	286	0.46153846153846156	181	0.48066298342541436	
-141	112	0.44642857142857145	139	0.4676258992805755	50	0.42	183	0.46994535519125685	65	0.4307692307692308	62	0.5483870967741935	77	0.5324675324675324	107	0.514018691588785	45	0.4666666666666667	103	0.5048543689320388	166	0.5120481927710844	151	0.5033112582781457	37	0.4594594594594595	79	0.5063291139240507	46	0.41304347826086957	203	0.541871921182266	228	0.4824561403508772	50	0.44	44	0.6136363636363636	217	0.5714285714285714	75	0.5066666666666667	120	0.5666666666666667	83	0.4939759036144578	49	0.42857142857142855	
-142	114	0.5087719298245614	138	0.5942028985507246	68	0.4411764705882353	92	0.5543478260869565	18	0.5	162	0.5185185185185185	25	0.52	294	0.47278911564625853	96	0.4479166666666667	238	0.4831932773109244	103	0.5728155339805825	76	0.4473684210526316	26	0.5384615384615384	190	0.5263157894736842	19	0.5263157894736842	209	0.5358851674641149	66	0.36363636363636365	106	0.4528301886792453	171	0.5263157894736842	141	0.46808510638297873	59	0.4745762711864407	207	0.4975845410628019	82	0.573170731707317	304	0.4967105263157895	
-143	52	0.5384615384615384	281	0.501779359430605	181	0.47513812154696133	126	0.5158730158730159	57	0.45614035087719296	107	0.5607476635514018	63	0.49206349206349204	148	0.47297297297297297	68	0.47058823529411764	146	0.4794520547945205	78	0.3974358974358974	76	0.5	20	0.55	64	0.5	33	0.5454545454545454	75	0.5333333333333333	70	0.5428571428571428	57	0.5964912280701754	50	0.46	29	0.5172413793103449	173	0.5202312138728323	62	0.532258064516129	78	0.5256410256410257	30	0.4666666666666667	
-144	62	0.46774193548387094	211	0.47393364928909953	111	0.5135135135135135	16	0.4375	37	0.5945945945945946	52	0.5192307692307693	72	0.5138888888888888	17	0.35294117647058826	93	0.6021505376344086	132	0.4318181818181818	107	0.4485981308411215	99	0.5050505050505051	60	0.43333333333333335	144	0.5416666666666666	46	0.5652173913043478	52	0.4807692307692308	99	0.5050505050505051	76	0.5	95	0.4631578947368421	105	0.4666666666666667	110	0.5272727272727272	132	0.5606060606060606	40	0.525	41	0.6097560975609756	
-145	127	0.5039370078740157	114	0.4824561403508772	57	0.5964912280701754	30	0.5666666666666667	35	0.5428571428571428	129	0.43410852713178294	282	0.5141843971631206	185	0.4810810810810811	50	0.58	152	0.46710526315789475	35	0.5714285714285714	62	0.5	76	0.40789473684210525	47	0.6170212765957447	104	0.4326923076923077	119	0.5210084033613446	33	0.6363636363636364	32	0.53125	39	0.48717948717948717	98	0.45918367346938777	287	0.4878048780487805	143	0.48951048951048953	85	0.5176470588235295	96	0.4895833333333333	
-146	182	0.4725274725274725	57	0.47368421052631576	17	0.47058823529411764	219	0.5114155251141552	75	0.5466666666666666	71	0.5774647887323944	32	0.46875	85	0.5529411764705883	91	0.4835164835164835	34	0.4411764705882353	82	0.5853658536585366	109	0.44036697247706424	22	0.5909090909090909	114	0.41228070175438597	229	0.5458515283842795	19	0.47368421052631576	41	0.5853658536585366	166	0.5060240963855421	63	0.5396825396825397	295	0.5016949152542373	55	0.4727272727272727	160	0.50625	81	0.48148148148148145	56	0.5714285714285714	
-147	201	0.4626865671641791	18	0.3333333333333333	41	0.4878048780487805	67	0.5074626865671642	22	0.6363636363636364	96	0.5208333333333334	55	0.41818181818181815	93	0.45161290322580644	138	0.5652173913043478	100	0.54	61	0.4918032786885246	30	0.5666666666666667	134	0.4552238805970149	121	0.5454545454545454	48	0.5416666666666666	42	0.47619047619047616	31	0.5483870967741935	79	0.5189873417721519	123	0.5203252032520326	34	0.5294117647058824	34	0.5294117647058824	24	0.4583333333333333	81	0.49382716049382713	216	0.47685185185185186	
-148	42	0.5476190476190477	95	0.4631578947368421	48	0.5	90	0.5111111111111111	30	0.7333333333333333	121	0.4628099173553719	64	0.5	76	0.40789473684210525	98	0.46938775510204084	139	0.5035971223021583	117	0.4700854700854701	88	0.5340909090909091	111	0.5225225225225225	73	0.5068493150684932	166	0.5301204819277109	166	0.42168674698795183	123	0.5853658536585366	32	0.59375	109	0.5412844036697247	86	0.5232558139534884	101	0.5148514851485149	163	0.50920245398773	17	0.6470588235294118	45	0.5333333333333333	
-149	129	0.5891472868217055	28	0.5714285714285714	15	0.5333333333333333	57	0.5087719298245614	85	0.5647058823529412	172	0.5058139534883721	35	0.37142857142857144	241	0.5145228215767634	100	0.48	100	0.45	68	0.5294117647058824	192	0.5208333333333334	199	0.49748743718592964	447	0.5190156599552572	22	0.36363636363636365	136	0.4852941176470588	92	0.5	190	0.5263157894736842	75	0.5333333333333333	125	0.488	84	0.38095238095238093	84	0.5476190476190477	49	0.5510204081632653	49	0.5510204081632653	
