mut_id	depth1	S1	depth2	S2	depth3	S3	depth4	S4	depth5	S5	depth6	S6	depth7	S7	depth8	S8	depth9	S9	depth10	S10	depth11	S11	depth12	S12	depth13	S13	depth14	S14	depth15	S15	depth16	S16	depth17	S17	depth18	S18	depth19	S19	depth20	S20	
729464	98	0	243	0	21	0	125	0	30	0	86	0	152	0	78	0	109	0	126	0	43	0	42	0	79	0	97	0	58	0	58	0	132	0.015151515151515152	93	0	133	0	153	0	
33375	30	0	160	0	378	0.005291005291005291	36	0	33	0	16	0	69	0	348	0	227	0	53	0	111	0	51	0	110	0	98	0	88	0	57	0	98	0	44	0	36	0	49	0	
137848	83	0	23	0	90	0	200	0	147	0.013605442176870748	179	0	126	0	60	0	127	0	217	0	83	0	34	0	51	0	159	0	22	0	62	0	25	0	19	0	74	0	119	0	
145102	181	0.011049723756906077	79	0	93	0	88	0	127	0	96	0	93	0	108	0	78	0	30	0	52	0	122	0	52	0	54	0	62	0	91	0	107	0	202	0	54	0	87	0	
32416	19	0	78	0	79	0	213	0	43	0	278	0.007194244604316547	24	0	53	0	90	0	64	0	63	0	35	0	117	0	177	0	57	0	169	0.01775147928994083	110	0	23	0	99	0.020202020202020204	51	0	
13726	105	0	47	0	277	0	188	0	261	0	245	0	59	0	87	0	137	0	285	0	38	0	165	0	42	0	36	0	135	0	118	0	188	0.010638297872340425	113	0	40	0	86	0	
4421	100	0	28	0	205	0	205	0	250	0	91	0.02197802197802198	94	0	52	0	124	0	70	0	78	0.02564102564102564	119	0	85	0	32	0	350	0.005714285714285714	136	0	16	0	49	0	123	0	102	0	
408	20	0	97	0	59	0	84	0	25	0	104	0	60	0	29	0	330	0	111	0	43	0	75	0	97	0	104	0	172	0	64	0	183	0	73	0	79	0.02531645569620253	274	0	
7854	53	0	278	0.007194244604316547	19	0	281	0	67	0	100	0	140	0	62	0	148	0	31	0	20	0	214	0	150	0.013333333333333334	129	0	215	0	17	0	175	0	102	0	171	0	171	0	
58898	43	0	56	0	49	0	61	0	81	0	130	0	123	0	24	0	76	0	295	0.006779661016949152	157	0.025477707006369428	244	0	210	0	100	0	185	0	82	0	35	0	82	0	55	0	20	0	
30835	169	0	170	0	251	0.00796812749003984	51	0	169	0	70	0	81	0	145	0.013793103448275862	149	0	75	0	53	0	87	0	74	0	95	0	94	0	71	0	53	0	48	0	147	0	32	0	
219451	42	0	51	0	203	0	24	0	175	0	47	0	82	0	282	0	194	0	181	0	116	0	85	0	19	0	264	0	33	0	190	0.010526315789473684	65	0	142	0	91	0.03296703296703297	36	0	
572313	93	0	37	0	81	0	264	0	41	0	44	0	32	0	59	0	244	0	111	0	97	0	238	0	74	0	109	0	53	0	116	0	308	0	179	0	231	0.017316017316017316	255	0	
8395	151	0	131	0	71	0	206	0	92	0	112	0	31	0	68	0	290	0.027586206896551724	126	0	83	0	200	0	318	0	93	0	62	0	259	0	17	0	108	0	46	0	91	0	
225163	52	0	96	0	115	0	88	0	291	0	61	0	66	0	55	0	72	0	81	0	85	0	122	0	157	0	95	0	127	0	49	0	112	0	182	0	33	0.06060606060606061	51	0	
4699	53	0.07547169811320754	180	0	205	0	102	0	77	0	78	0	154	0.012987012987012988	189	0	63	0	81	0	133	0	58	0	21	0	212	0	120	0	71	0	180	0	95	0	57	0	315	0.009523809523809525	
2222	61	0	108	0	112	0	114	0.017543859649122806	168	0.017857142857142856	31	0	146	0	110	0	62	0	75	0	124	0	19	0	46	0	161	0	25	0	220	0	40	0	18	0	128	0	112	0	
226981	82	0	168	0	179	0	87	0	179	0	129	0	49	0	48	0	140	0.014285714285714285	167	0	185	0	140	0	45	0	70	0	22	0	18	0	124	0	198	0	34	0	75	0	
357332	56	0	54	0	71	0	46	0	71	0	85	0	94	0	164	0	74	0	105	0	30	0	19	0	168	0	155	0	71	0	23	0	36	0	109	0	60	0	70	0.02857142857142857	
141888	97	0	57	0	66	0	80	0.025	88	0	134	0	83	0	130	0	196	0	87	0	132	0	35	0	204	0	105	0	89	0	63	0	173	0	32	0	28	0	56	0	
102129	149	0	83	0	57	0	26	0	122	0	182	0	70	0	255	0	147	0.013605442176870748	179	0	19	0	103	0	108	0	174	0	17	0	65	0	25	0	36	0	37	0	29	0	
10775	277	0	100	0	34	0	22	0	21	0	50	0	241	0	180	0	245	0	47	0	140	0	282	0	44	0	122	0	79	0	227	0	122	0	45	0	236	0.0211864406779661	113	0.017699115044247787	
600972	69	0	115	0	131	0	37	0	51	0	42	0	37	0	65	0	97	0	26	0	28	0	122	0	64	0	143	0.013986013986013986	83	0	181	0	70	0	74	0	83	0	98	0	
184739	70	0	92	0	42	0	145	0.020689655172413793	169	0	22	0	225	0	52	0	86	0	136	0	79	0	183	0	101	0	257	0	70	0	160	0	86	0	79	0	183	0	109	0	
2563	162	0	48	0	227	0	107	0	59	0	173	0.011560693641618497	222	0	72	0	70	0	220	0	51	0	114	0	32	0	49	0	167	0	107	0	63	0	60	0	78	0	242	0	
40	35	0.2571428571428571	120	0.325	39	0.3333333333333333	223	0.32286995515695066	95	0.24210526315789474	41	0.3902439024390244	190	0.29473684210526313	113	0.26548672566371684	57	0.3508771929824561	38	0.47368421052631576	59	0.2033898305084746	221	0.2895927601809955	157	0.3184713375796178	66	0	194	0.27835051546391754	139	0.22302158273381295	151	0.36423841059602646	47	0.425531914893617	137	0.3284671532846715	60	0.43333333333333335	
2245	192	0	174	0	49	0	132	0	70	0	99	0	160	0	204	0	60	0	16	0	173	0	125	0	175	0	109	0	172	0.011627906976744186	61	0	371	0	73	0	38	0	32	0	
164817	156	0	49	0	568	0	77	0	81	0	111	0	47	0	28	0	153	0	105	0	57	0	212	0	217	0	69	0	281	0	125	0	173	0	75	0.02666666666666667	166	0	146	0	
1209470	33	0	56	0	59	0	113	0	215	0	63	0	115	0	106	0	122	0	40	0	43	0	107	0	78	0	81	0	15	0	78	0	82	0	100	0	201	0	269	0.007434944237918215	
1597582	84	0	108	0	56	0	131	0	150	0	322	0	256	0	222	0	138	0	116	0	129	0	159	0	89	0	54	0	78	0	113	0	31	0	151	0	62	0	86	0.023255813953488372	
30684	53	0	222	0	30	0	104	0	78	0	52	0	165	0	58	0	63	0	85	0	245	0	233	0	414	0.007246376811594203	184	0	50	0	77	0	174	0	45	0	26	0	62	0	
7236	96	0	115	0	117	0	65	0	165	0	103	0.02912621359223301	59	0	71	0	54	0	28	0	76	0.05263157894736842	127	0.03937007874015748	113	0	275	0	43	0	167	0.017964071856287425	43	0	28	0.07142857142857142	117	0	279	0.007168458781362007	
7307	67	0	104	0	116	0	122	0	63	0	202	0	87	0	33	0	220	0	52	0	81	0	30	0	58	0	59	0.05084745762711865	94	0	195	0	116	0	140	0.05	224	0	42	0	
8706	74	0	180	0	24	0	104	0	122	0	18	0	83	0	114	0	78	0.05128205128205128	29	0	31	0	129	0.023255813953488372	244	0.00819672131147541	34	0	110	0	229	0	30	0	69	0	126	0	73	0	
44030	69	0	203	0	62	0	170	0	53	0	197	0	130	0	41	0	254	0	79	0	105	0	157	0.01910828025477707	139	0	88	0	112	0.017857142857142856	77	0	333	0.009009009009009009	62	0	140	0	37	0	
1029092	80	0	28	0	167	0	47	0	56	0	144	0	92	0	44	0	135	0	116	0	307	0	67	0	99	0	15	0	62	0	24	0	66	0	103	0	232	0.008620689655172414	143	0	
8938	29	0	147	0	66	0	35	0	71	0	203	0.009852216748768473	62	0	33	0	227	0	66	0	192	0	175	0	68	0	91	0	48	0	21	0	135	0	246	0	40	0	294	0	
1929	55	0	84	0	56	0	24	0	80	0	131	0	35	0	66	0	80	0	119	0.05042016806722689	218	0	154	0	34	0	113	0	18	0	143	0	36	0	92	0.021739130434782608	37	0	260	0	
193105	270	0	82	0	145	0	168	0	25	0	118	0	168	0	167	0	45	0	26	0	20	0	19	0	303	0	49	0	114	0	94	0	206	0	53	0	66	0.030303030303030304	44	0	
9783	38	0	21	0	64	0	87	0	147	0	108	0	126	0.015873015873015872	282	0	93	0	44	0	52	0	135	0	102	0	105	0	126	0	51	0	62	0	102	0	115	0	61	0	
26248	197	0	76	0	177	0	111	0	123	0	35	0	40	0	71	0	114	0	69	0	357	0.008403361344537815	265	0	60	0	88	0	61	0	194	0	99	0	56	0	81	0	241	0	
2827	35	0.05714285714285714	117	0.09401709401709402	65	0	91	0.02197802197802198	49	0.08163265306122448	169	0	17	0	160	0.01875	79	0	290	0.006896551724137931	56	0.03571428571428571	21	0	83	0	114	0.02631578947368421	329	0	378	0	41	0	47	0	82	0	152	0	
272517	546	0	166	0	161	0	146	0	370	0	48	0	129	0	152	0	195	0	211	0	44	0	66	0	206	0	88	0.022727272727272728	286	0	112	0	28	0	172	0	86	0	58	0	
184443	124	0	46	0	97	0	281	0	226	0	156	0	107	0	114	0	35	0	101	0	171	0	312	0	37	0	28	0	103	0	258	0.007751937984496124	37	0	51	0	46	0	51	0	
950	38	0.07894736842105263	128	0.03125	99	0.020202020202020204	258	0	93	0.043010752688172046	162	0.04938271604938271	133	0.015037593984962405	164	0.03048780487804878	30	0	171	0.08187134502923976	156	0.019230769230769232	64	0.0625	83	0.03614457831325301	64	0.03125	82	0.10975609756097561	50	0.06	42	0.11904761904761904	77	0.025974025974025976	190	0.04736842105263158	25	0.12	
26428	221	0	65	0	44	0	49	0	42	0	87	0	15	0	44	0	100	0	64	0	55	0.03636363636363636	23	0	181	0	213	0	145	0	78	0	34	0	78	0	31	0	110	0	
66168	48	0	227	0	59	0	138	0	176	0	83	0	45	0	401	0	117	0	91	0	40	0	183	0.01092896174863388	61	0	124	0	93	0	35	0	190	0	74	0	76	0	19	0	
5820	112	0	169	0	44	0	227	0	66	0	56	0	142	0	95	0	39	0	61	0	181	0	144	0	115	0	215	0	78	0	71	0.04225352112676056	144	0	23	0	234	0	148	0	
118358	20	0	130	0	86	0	77	0	71	0	86	0	84	0	114	0	116	0	138	0	153	0	120	0	78	0	81	0	42	0	316	0	83	0	46	0	250	0	85	0.023529411764705882	
1747	98	0	150	0	46	0	52	0	75	0	185	0	89	0	118	0	50	0	138	0	122	0	188	0	108	0	82	0	56	0	99	0	214	0.009345794392523364	16	0	311	0	153	0	
657	66	0	142	0.035211267605633804	220	0.03636363636363636	84	0	303	0.0231023102310231	119	0.025210084033613446	66	0.045454545454545456	78	0.02564102564102564	47	0.10638297872340426	23	0	207	0.024154589371980676	119	0.025210084033613446	131	0.015267175572519083	166	0.04216867469879518	19	0	142	0.014084507042253521	110	0	67	0.029850746268656716	144	0	38	0.07894736842105263	
40023	251	0	43	0	192	0	165	0.01818181818181818	109	0	32	0	44	0	33	0	45	0	118	0	217	0	134	0	88	0	48	0	16	0	179	0	197	0	226	0	204	0	136	0	
10296	255	0	199	0	278	0	134	0.014925373134328358	75	0	90	0	96	0	46	0	61	0	133	0	46	0	171	0	228	0	51	0	106	0	131	0	27	0	89	0	113	0	96	0	
7110	257	0	73	0	79	0	110	0	126	0	126	0	53	0	73	0	67	0	51	0	103	0	60	0	105	0	35	0	234	0.008547008547008548	154	0	125	0	325	0	169	0.04142011834319527	98	0	
564687	46	0	79	0	167	0	54	0	61	0	110	0	64	0	85	0	112	0	79	0	73	0	88	0	144	0	168	0	118	0	183	0	146	0	73	0	27	0.07407407407407407	120	0	
10590	126	0	95	0	39	0	117	0	238	0	152	0	182	0	94	0	147	0	194	0	63	0	83	0	72	0	31	0	102	0	22	0	221	0	15	0	83	0	24	0.08333333333333333	
37948	309	0.009708737864077669	31	0	85	0	45	0	261	0	95	0	184	0	94	0	169	0	112	0	104	0	151	0	126	0	24	0	80	0	82	0	64	0	159	0	196	0	60	0	
53169	102	0	180	0	187	0	32	0	70	0	40	0	147	0	66	0	88	0	102	0	52	0	63	0	65	0	17	0	72	0	89	0	87	0	55	0	42	0	87	0.022988505747126436	
516	179	0	176	0	224	0	150	0	40	0	145	0	120	0	144	0	190	0	189	0.015873015873015872	59	0	137	0	64	0	69	0	160	0	110	0	42	0	154	0	101	0	60	0	
190738	58	0	96	0	63	0	52	0	54	0	167	0	52	0	117	0	275	0	184	0	173	0	81	0.024691358024691357	256	0	187	0	81	0	43	0	253	0	149	0	67	0	95	0	
1344	23	0	28	0	140	0	81	0.037037037037037035	30	0	103	0	130	0.015384615384615385	68	0	218	0.009174311926605505	71	0	102	0	46	0	31	0	107	0	95	0	117	0	111	0	185	0	21	0	48	0	
38824	326	0	165	0	82	0	30	0	60	0	102	0	46	0	96	0	38	0	86	0	110	0	75	0	24	0	131	0	174	0	61	0	103	0	268	0.007462686567164179	200	0	51	0	
134614	100	0	85	0	136	0	234	0.008547008547008548	180	0	89	0	115	0	79	0	46	0	71	0	16	0	97	0	247	0	64	0	79	0	129	0	224	0	90	0	49	0	44	0	
20091	255	0	137	0	286	0.006993006993006993	119	0	68	0	198	0	35	0	118	0	46	0	48	0	139	0	147	0	63	0	37	0	86	0	82	0	75	0	80	0	216	0	151	0	
1565569	38	0	186	0.010752688172043012	202	0	128	0	178	0	20	0	138	0	57	0	47	0	68	0	193	0	22	0	31	0	28	0	77	0	64	0	92	0	25	0	64	0	190	0	
1745	22	0	194	0	140	0	185	0	36	0	191	0	78	0	149	0.013422818791946308	159	0	85	0	304	0	259	0	93	0	46	0	111	0	58	0	143	0	113	0	179	0	77	0	
856666	58	0	238	0	181	0	144	0	121	0	45	0	83	0	80	0	29	0	82	0	31	0	50	0	76	0	122	0	97	0	56	0	37	0	30	0	184	0.010869565217391304	69	0	
8681	84	0	159	0	165	0	276	0	87	0	148	0	130	0	28	0	40	0	21	0	110	0	106	0	24	0	33	0	95	0	113	0.02654867256637168	19	0	170	0	103	0	141	0	
24587	57	0	30	0	134	0.014925373134328358	104	0	18	0	225	0	159	0	41	0	157	0	93	0	162	0	46	0	127	0	119	0	157	0	95	0	30	0	135	0	26	0	37	0	
27398	186	0	43	0	96	0	94	0	24	0	183	0	82	0	58	0	235	0	52	0	182	0.01098901098901099	65	0	37	0	46	0	171	0	200	0	184	0	70	0	74	0	30	0	
53136	53	0	84	0	253	0	256	0	189	0	122	0	224	0	66	0	96	0	130	0	138	0	95	0.031578947368421054	57	0	198	0	29	0	62	0	137	0	266	0	38	0	215	0	
1230	218	0	96	0	69	0	21	0	41	0	94	0	50	0	98	0	61	0	75	0	71	0	215	0	276	0.014492753623188406	146	0	79	0	27	0	141	0	96	0	50	0	118	0	
102695	60	0	94	0	271	0.01107011070110701	23	0	117	0	95	0	223	0	70	0	41	0	28	0	152	0.013157894736842105	91	0	128	0	41	0	251	0	72	0	63	0	110	0	223	0	27	0	
7621	207	0	199	0	67	0	253	0	120	0	174	0	58	0	24	0	82	0	392	0	233	0	48	0	356	0	234	0	54	0	110	0	18	0	48	0	76	0	68	0.029411764705882353	
440	62	0.0967741935483871	36	0.05555555555555555	60	0.05	196	0	189	0.021164021164021163	86	0.03488372093023256	141	0.0425531914893617	297	0.07744107744107744	76	0.07894736842105263	132	0.05303030303030303	238	0.012605042016806723	139	0.050359712230215826	115	0.034782608695652174	120	0.041666666666666664	17	0	103	0.019417475728155338	161	0.037267080745341616	82	0.04878048780487805	154	0.03896103896103896	113	0.035398230088495575	
22562	21	0	97	0.020618556701030927	117	0	90	0	36	0	123	0.024390243902439025	139	0	74	0	127	0	34	0	20	0	52	0	63	0	152	0	123	0	110	0	27	0	104	0	27	0	23	0	
439697	21	0	138	0	170	0	119	0.01680672268907563	66	0	107	0	89	0	57	0	270	0	93	0	77	0	181	0	408	0	53	0	335	0	103	0	156	0	145	0	90	0	15	0	
550040	47	0	140	0	80	0	39	0	139	0	117	0	59	0	169	0	18	0	84	0	31	0	93	0	181	0.011049723756906077	16	0	34	0	118	0	145	0	70	0	25	0	179	0	
82231	103	0	36	0	39	0	345	0	123	0	26	0	155	0	109	0	122	0	180	0	21	0	116	0	166	0	119	0.01680672268907563	46	0	15	0	131	0	143	0	30	0	312	0	
10230	90	0	42	0	42	0	120	0	43	0	72	0	312	0.009615384615384616	90	0	151	0	80	0	157	0	113	0	122	0	82	0	48	0	200	0	128	0	177	0	75	0	25	0	
51701	51	0	248	0	168	0	65	0	167	0	34	0	174	0	37	0	107	0	25	0	97	0	141	0	21	0	137	0	237	0	84	0.023809523809523808	155	0	190	0	105	0	95	0	
13107	27	0	47	0	22	0	95	0	58	0	45	0	34	0	48	0	58	0	55	0	87	0	57	0	213	0	70	0	188	0	315	0.006349206349206349	37	0	91	0	38	0	110	0	
12934	76	0	101	0	16	0	150	0	125	0	96	0	177	0.011299435028248588	248	0	99	0	45	0.044444444444444446	187	0	108	0.018518518518518517	57	0	47	0	136	0	136	0.014705882352941176	141	0.02127659574468085	71	0	78	0	153	0	
34544	137	0	61	0	36	0	106	0	94	0	182	0	47	0	48	0	99	0	68	0	35	0	31	0	28	0	104	0	28	0	78	0	216	0	80	0	92	0	204	0.00980392156862745	
51023	190	0	23	0	168	0	114	0	100	0	60	0	51	0	97	0	30	0	27	0	55	0	118	0	66	0	51	0	100	0	282	0	31	0	158	0.012658227848101266	63	0	61	0	
9448	63	0	286	0.017482517482517484	125	0	110	0	19	0	96	0	140	0	260	0	152	0	101	0	145	0	131	0	181	0	22	0	159	0	147	0	46	0	36	0	43	0	36	0	
400402	18	0	76	0.02631578947368421	18	0	78	0	90	0	50	0	62	0	71	0	103	0	209	0	87	0	61	0	191	0	69	0	254	0	244	0	105	0	79	0	261	0	72	0	
24044	31	0	95	0	149	0.013422818791946308	118	0	88	0	30	0	23	0	26	0	34	0	233	0	37	0	139	0	207	0	183	0.02185792349726776	76	0	84	0	92	0	74	0	19	0	93	0	
10666	37	0	215	0	60	0	35	0	277	0.007220216606498195	164	0	52	0	83	0	118	0	189	0	56	0	163	0	81	0	203	0	34	0	17	0	39	0	69	0	56	0	30	0	
7616	130	0	236	0	126	0	93	0	225	0.008888888888888889	106	0	170	0	96	0	123	0	36	0	88	0	185	0	38	0	102	0	181	0	82	0	203	0	67	0	71	0	22	0	
29529	40	0	160	0	92	0	211	0	86	0	120	0	124	0	51	0	200	0.02	203	0	61	0	95	0	79	0	198	0	138	0	76	0	65	0	202	0	31	0	19	0	
54219	325	0	109	0	107	0	113	0	133	0	17	0	35	0	127	0	188	0	151	0	83	0	85	0	163	0	115	0	124	0	110	0	43	0	98	0	151	0.019867549668874173	317	0	
121658	103	0	35	0	39	0	206	0	53	0	74	0	59	0	186	0	278	0	82	0	70	0	172	0	235	0	287	0	57	0	123	0	105	0.01904761904761905	68	0	150	0	45	0	
584397	73	0	49	0	49	0	44	0	161	0	55	0	102	0	175	0	33	0	123	0	37	0	70	0	119	0	93	0	225	0.008888888888888889	72	0	58	0	75	0	122	0	126	0	
2321396	86	0.023255813953488372	39	0	55	0	124	0	86	0	68	0	42	0	61	0	114	0	118	0	223	0	49	0	52	0	73	0	41	0	133	0	25	0	191	0	355	0	140	0	
23864	18	0	75	0	111	0	177	0.011299435028248588	154	0	255	0	105	0	85	0	29	0	94	0	72	0	15	0	68	0	200	0	149	0	203	0	41	0	42	0	72	0	52	0	
13992	279	0	41	0	78	0	34	0	65	0	201	0.014925373134328358	161	0	169	0	31	0	58	0	408	0	38	0	158	0	76	0	46	0	151	0	32	0	43	0	93	0	183	0	
37872	103	0	22	0	162	0.012345679012345678	122	0	110	0	93	0	328	0	40	0	36	0	177	0	277	0	53	0	60	0	98	0	28	0	18	0	66	0	50	0	144	0	37	0	
3088	27	0	133	0.015037593984962405	108	0.018518518518518517	72	0.041666666666666664	344	0	15	0	68	0.029411764705882353	168	0	30	0	67	0	67	0	16	0	122	0	109	0.027522935779816515	91	0	188	0	228	0.013157894736842105	94	0	20	0	49	0	
23754	32	0	164	0.012195121951219513	207	0	27	0	25	0	59	0	154	0	30	0	23	0	162	0	83	0	102	0	58	0	122	0	91	0	103	0	129	0	42	0	198	0	46	0	
14749	168	0	43	0	194	0	142	0	134	0	132	0	238	0.008403361344537815	134	0	43	0	44	0	47	0	172	0	151	0	94	0	51	0	140	0	268	0	118	0	113	0	41	0	
27754	28	0	122	0.01639344262295082	159	0	83	0	95	0	190	0	114	0	79	0	190	0	65	0	176	0	129	0	233	0	35	0	96	0	239	0	72	0	37	0	92	0	157	0	
8399	60	0	139	0	215	0	143	0	202	0	222	0	79	0	112	0	198	0.010101010101010102	39	0	483	0.006211180124223602	116	0	46	0	92	0	123	0	124	0.016129032258064516	65	0	23	0	198	0	78	0.02564102564102564	
14066	70	0	153	0	164	0	33	0	109	0	98	0.02040816326530612	18	0	47	0	27	0	193	0	57	0	101	0	122	0	54	0	26	0	169	0	178	0	121	0	121	0	19	0	
144746	167	0	162	0	21	0	30	0	19	0	151	0	346	0.005780346820809248	52	0	85	0	76	0	148	0	60	0	229	0	183	0	274	0	27	0	117	0	54	0	59	0	33	0	
6079	175	0	196	0	44	0	189	0	94	0	107	0	126	0	147	0	101	0	133	0	380	0	20	0	156	0	54	0	50	0	130	0	306	0	67	0	135	0	181	0.011049723756906077	
438	52	0	179	0.055865921787709494	111	0.02702702702702703	104	0.04807692307692308	79	0.02531645569620253	90	0.022222222222222223	24	0	36	0.05555555555555555	22	0	112	0	55	0	32	0	48	0.0625	96	0	185	0	93	0.03225806451612903	131	0	114	0	36	0	240	0	
54227	78	0	107	0	128	0	24	0	66	0	49	0	85	0	81	0	17	0	129	0	26	0	170	0	60	0	159	0	183	0	92	0	74	0	41	0	215	0.013953488372093023	71	0	
5009	64	0	45	0	107	0	29	0	36	0	319	0	86	0	42	0	293	0	99	0	41	0	35	0	88	0	251	0.00796812749003984	48	0	32	0	59	0	58	0	83	0	27	0	
878336	42	0.047619047619047616	30	0	110	0	139	0	32	0	108	0	158	0	35	0	141	0	74	0	108	0	121	0	146	0	146	0	121	0	95	0	48	0	166	0	197	0	60	0	
62852	183	0	256	0	56	0	69	0	85	0	96	0	55	0	27	0	148	0	356	0.011235955056179775	119	0	71	0	100	0	198	0	294	0	69	0	141	0	161	0	15	0	119	0	
98690	117	0	47	0	37	0	51	0	200	0.015	58	0	111	0	72	0	160	0	144	0	138	0	115	0	60	0	56	0	169	0	112	0	49	0	111	0	116	0	64	0	
13425	140	0	66	0	96	0	169	0	38	0	187	0	54	0	89	0	66	0	352	0.005681818181818182	170	0	131	0	150	0	225	0	115	0	84	0	274	0	218	0	76	0	103	0	
73176	62	0	201	0	51	0	144	0	180	0	145	0	76	0	39	0	96	0	62	0	28	0	77	0	108	0	231	0.008658008658008658	195	0	175	0	102	0	83	0	21	0	98	0	
262288	204	0	181	0	37	0	35	0	130	0	159	0	146	0	152	0	138	0	45	0	90	0	50	0	56	0	163	0.012269938650306749	161	0	44	0	95	0	79	0	67	0	154	0	
188160	43	0	193	0	35	0	56	0	177	0	129	0	129	0	126	0	68	0	98	0	48	0	31	0	222	0.009009009009009009	226	0	106	0	65	0	100	0	43	0	96	0	55	0	
8722	198	0	42	0	109	0	97	0	82	0	104	0	50	0	28	0	124	0	60	0	109	0.01834862385321101	75	0	31	0	198	0.015151515151515152	88	0	100	0	112	0	219	0	82	0	35	0	
145257	47	0	153	0.013071895424836602	46	0	66	0	55	0	207	0	157	0	110	0	297	0	106	0	71	0	48	0	139	0	79	0	109	0	110	0	216	0	40	0	141	0	165	0	
21658	91	0	106	0	135	0	72	0	57	0	114	0	26	0	66	0	46	0	83	0	136	0	140	0.014285714285714285	24	0	147	0	58	0	159	0	148	0	37	0	80	0	54	0	
542182	73	0.0273972602739726	27	0	54	0	41	0	93	0	58	0	112	0	229	0	195	0	21	0	107	0	210	0	108	0	109	0	154	0	73	0	251	0	86	0	102	0	187	0	
22235	148	0	38	0	22	0	127	0	197	0	121	0.01652892561983471	99	0	48	0	43	0	53	0	253	0	27	0	170	0	87	0	54	0	96	0	55	0	64	0	51	0	100	0	
4848	98	0	466	0	117	0	59	0	73	0	244	0	56	0.03571428571428571	97	0	68	0	57	0	141	0.014184397163120567	92	0	91	0	56	0	83	0	34	0	270	0	168	0	88	0	99	0	
64743	71	0.04225352112676056	111	0	71	0	94	0	92	0	55	0	73	0	50	0	80	0	27	0	79	0	23	0	37	0	152	0	67	0	34	0	72	0	136	0	73	0	51	0	
21858	154	0	103	0	57	0	279	0	140	0	43	0	186	0	197	0	71	0	117	0	73	0	110	0	104	0.019230769230769232	88	0	129	0	169	0	61	0	44	0	42	0	32	0	
1503552	144	0	15	0	83	0	43	0	60	0	28	0	103	0	110	0	63	0	137	0	58	0	53	0	51	0	207	0	84	0	80	0	47	0	198	0	47	0	280	0.010714285714285714	
19094	179	0.0223463687150838	141	0	98	0	158	0	81	0	58	0	62	0	99	0	67	0	42	0	88	0	144	0	93	0	47	0	124	0	54	0	120	0	32	0	96	0	117	0	
46401	53	0	171	0	380	0	280	0	49	0	89	0	166	0	20	0	49	0	199	0	174	0	178	0	17	0	73	0.0273972602739726	145	0	29	0	140	0	83	0	82	0	257	0	
10582	127	0	79	0	98	0	241	0	33	0	128	0	47	0	73	0	27	0	112	0	89	0	223	0	106	0	137	0	19	0	112	0	127	0.015748031496062992	86	0	93	0	100	0	
3111	90	0.044444444444444446	70	0	74	0.02702702702702703	281	0	103	0	42	0	60	0	83	0	74	0	275	0	125	0.032	85	0	295	0.010169491525423728	75	0	59	0	146	0.02054794520547945	93	0	23	0	215	0	234	0	
493772	85	0.023529411764705882	79	0	97	0	111	0	112	0	97	0	141	0	89	0	26	0	134	0	28	0	166	0	83	0	100	0	142	0	82	0	215	0	159	0	170	0	327	0	
23253	85	0.023529411764705882	55	0	48	0	30	0	158	0	100	0	43	0	247	0	158	0	117	0.02564102564102564	96	0	68	0	161	0	69	0	63	0	122	0	183	0	181	0	80	0	211	0	
23931	323	0	78	0	183	0	43	0	68	0	20	0	38	0	122	0	65	0	65	0	116	0	47	0	55	0	61	0	146	0	48	0	136	0	129	0	113	0.02654867256637168	68	0	
8481	67	0	127	0	139	0	40	0	74	0	213	0	58	0	86	0	69	0	144	0	227	0.00881057268722467	80	0	216	0	86	0	31	0	78	0	82	0	346	0.005780346820809248	241	0	69	0	
109020	229	0	68	0	230	0	284	0	148	0	61	0	113	0	74	0	125	0	149	0	91	0	220	0	70	0	142	0	40	0	202	0	243	0.00823045267489712	143	0	78	0	205	0	
8774	55	0	126	0	77	0	87	0	98	0	72	0	110	0	141	0	112	0	119	0	55	0	64	0	55	0	199	0	115	0	54	0	112	0	40	0	235	0	118	0.01694915254237288	
237	144	0.04861111111111111	42	0.11904761904761904	130	0.11538461538461539	155	0.08387096774193549	49	0.10204081632653061	41	0.14634146341463414	61	0.09836065573770492	30	0.16666666666666666	84	0.08333333333333333	37	0.08108108108108109	237	0.1350210970464135	83	0.12048192771084337	96	0.14583333333333334	66	0.10606060606060606	299	0.1605351170568562	26	0.07692307692307693	186	0.1827956989247312	170	0.12352941176470589	60	0.15	32	0.09375	
78643	133	0	68	0.029411764705882353	122	0	107	0	89	0	59	0	61	0	124	0	80	0	53	0	64	0	44	0	68	0	54	0	15	0	29	0	26	0	144	0	36	0	153	0	
12652	296	0	137	0	187	0.0106951871657754	68	0	66	0	30	0	167	0	117	0	161	0	120	0	59	0	183	0	37	0	118	0	44	0	183	0	48	0	116	0	131	0	125	0	
57228	18	0	172	0	102	0	90	0	24	0	262	0	51	0	35	0	30	0	87	0	147	0	370	0	60	0	75	0	198	0	39	0	202	0.009900990099009901	29	0	21	0	82	0	
320927	33	0	64	0	119	0	312	0	116	0	183	0	126	0	88	0	68	0	118	0	61	0	184	0	121	0	61	0	69	0	81	0	206	0	166	0	140	0	39	0.05128205128205128	
392	110	0.03636363636363636	99	0.050505050505050504	76	0	100	0.02	89	0	99	0.050505050505050504	58	0	98	0.030612244897959183	287	0.013937282229965157	79	0.02531645569620253	311	0	130	0.023076923076923078	69	0.028985507246376812	121	0	110	0	164	0	132	0	62	0	285	0.014035087719298246	184	0	
